Reef,Site,Zone,Site_Type,Site_code,Plot_ID,ID_2021,ID_2022,Class_2021,Class_2022,Area_2021,Area_2022,AreaChange,Note_2021,to_use_2021,Note_2022,to_use_for_growth,Survival
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,44,49,Pmas,Pmas,0.004325025,0.004687526,0.000362502,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,45,52,Pmas,Pmas,0.0114757,0.012352827,0.000877127,"v,38",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,46,60,Pmas,Pmas,0.008457358,0.009487284,0.001029926,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,47,69,Pmas,Pmas,0.012036823,0.013656573,0.00161975,"v,27",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,48,61,Pmas,Pmas,0.016367408,0.015204209,-0.001163198,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,49,56,Pmas,Pmas,0.011591243,0.008515123,-0.00307612,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,50,50,Pmas,Pmas,0.007229837,0.004809352,-0.002420485,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,51,46,Spis,Spis,0.012800452,0.015298142,0.00249769,"v,32",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,52,72,Pmas,Pmas,0.005444196,0.007231666,0.00178747,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,53,71,Pmas,Pmas,0.019514713,0.019692746,1.78E-04,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,54,85,Pmas,Pmas,0.024801374,0.029005639,0.004204265,"v,25",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,55,75,Pmas,Pmas,0.005168422,0.007169879,0.002001456,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,56,76,Pmas,Pmas,0.00198959,0.001619349,-0.000370241,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,57,62,Pmas,Pmas,0.017858354,0.014505401,-0.003352954,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,58,57,Spis,Spis,0.004414967,0.0044151,1.33E-07,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,59,54,Pmas,Pmas,0.016357442,0.016387749,3.03E-05,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,60,42,Pmas,Pmas,0.006085967,0.0060195,-6.65E-05,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,61,38,Pmas,Pmas,0.010417072,0.012163149,0.001746077,"v,42",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,62,40,Pmas,Pmas,0.009844398,0.008873093,-0.000971305,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,63,37,Pmas,Pmas,0.026382057,0.03110342,0.004721363,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,64,31,Pmas,Pmas,0.005129477,0.00668301,0.001553533,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,65,32,Pmas,Pmas,0.00611947,0.005042446,-0.001077024,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,66,28,Pmas,Pmas,0.022146005,0.012997154,-0.009148851,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,67,27,Pmas,Pmas,0.010383005,0.008383089,-0.001999915,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,68,11,Pmas,Pmas,0.016071777,0.019142581,0.003070804,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,69,8,Spis,Spis,0.003108368,0.005762951,0.002654583,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,70,1,Pmas,Pmas,0.005950501,0.004682162,-0.001268339,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,71,2,Pmas,Pmas,0.003930529,0.005498362,0.001567833,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,72,5,Pmas,Pmas,0.008554547,0.01134592,0.002791373,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,74,12,Pmas,Pmas,0.006152388,0.004215824,-0.001936565,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,75,21,Pmas,Pmas,0.018561363,0.020366053,0.001804691,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,76,47,Pmas,Pmas,0.033325354,0.037608023,0.004282669,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,77,55,Pmas,Pmas,0.005939738,0.006819315,0.000879576,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,78,59,Pmas,Pmas,0.008143743,0.008142804,-9.39E-07,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,79,67,Pmas,Pmas,0.005709817,0.005066634,-0.000643183,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,80,63,Pmas,Pmas,0.008286719,0.009306543,0.001019824,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,81,70,Pmas,Pmas,0.001743897,0.001905389,0.000161491,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,82,74,Pmas,Pmas,0.004361396,0.005096123,0.000734727,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,83,73,Pmas,Pmas,0.037871468,0.036748993,-0.001122474,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,84,80,Pmas,Pmas,0.007128534,0.007309785,0.000181251,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,85,79,Spis,Spis,0.033571495,0.03356515,-6.35E-06,"v,30",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,86,79,Pmas,Spis,0.00959901,0.03356515,0.02396614,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,87,0,Pmas,Pmas,0.02114924,0.022527561,0.001378321,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P1,88,43,Pdam,Pdam,0.036095538,0.034839751,-0.001255787,"v,37",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,0,2,Pmas,Pmas,0.012781194,0.010677632,-0.002103563,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,1,3,Pdam,Pdam,0.096017475,0.104972894,8.96E-03,"v,35",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,2,7,Pmas,Pmas,0.039236715,0.041066063,1.83E-03,"v,36",yes,pm,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,3,10,Pmas,Pmas,0.004150586,0.004658331,0.000507746,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,4,15,Pmas,Pmas,0.028032151,0.030159272,0.002127121,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,5,41,Pver,Pver,0.012182335,0.014938043,0.002755708,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,6,45,Pmas,Pmas,0.012624606,0.014021189,0.001396583,pm,yes,pm,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,7,48,Pmas,Pmas,0.004121676,0.004758328,0.000636652,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,8,50,Pmas,Pmas,0.00418078,0.003899773,-0.000281008,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,9,20,Spis,Spis,0.011864291,0.011842156,-2.21E-05,"v,43",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,10,19,Pmas,Pmas,0.019104059,0.016504972,-0.002599088,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,11,17,Spis,Spis,0.002567223,0.002558028,-9.20E-06,,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,12,11,Pmas,Pmas,0.007934262,0.008473071,0.000538809,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,13,9,Pmas,Pmas,0.003879252,0.004143056,0.000263804,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,14,5,Pver,Pver,0.05418462,0.05418448,-1.40E-07,"v,37",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,15,14,Pmas,Pmas,0.006931045,0.008422498,0.001491452,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,16,18,Pmas,Pmas,0.005115056,0.003581867,-0.00153319,,yes,pm,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,17,35,Pmas,Pmas,0.009899236,0.010028128,0.000128892,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,18,39,Pmas,Pmas,0.012494125,0.012940531,4.46E-04,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,19,37,Pmas,Pmas,0.009664017,0.010514897,0.00085088,"v,33",yes,b,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,20,36,Pmas,Pmas,0.001599277,0.001713912,0.000114635,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,22,31,Pmas,Pmas,0.012606364,0.013304174,0.000697811,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,23,32,Pmas,Pmas,0.003851891,0.003787055,-6.48E-05,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,24,43,Pdam,Pdam,0.044421533,0.056540531,0.012118998,"v,10",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,25,0,Pmas,Pmas,0.0088471,0.010545465,0.001698364,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,26,1,Pmas,Pmas,0.013508537,0.014237439,7.29E-04,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,27,4,Pmas,Pmas,0.004559105,0.004334548,-0.000224557,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,28,8,Pmas,Pmas,0.004395759,0.003768431,-0.000627328,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,29,12,Pmas,Pmas,0.342798485,0.361318443,0.018519959,"v,0,,pm",yes,pm,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,30,16,Pmas,Pmas,0.022664597,0.026075293,0.003410696,"v,1,,pm",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,31,24,Pmas,Pmas,0.004516935,0.004791165,0.00027423,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,33,26,Pmas,Pmas,0.003221656,0.003753887,0.000532231,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,32,27,Pmas,Pmas,0.01406313,0.01306274,-0.00100039,"v,8,,pm",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,34,25,Pmas,Pmas,0.002286725,0.002790188,0.000503463,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,35,22,Pmas,Pmas,0.009197175,0.012250887,0.003053712,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,36,29,Pmas,Pmas,0.004350804,0.004350838,3.44E-08,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,37,28,Pver,Pver,0.00314929,0.004641496,0.001492206,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,38,30,Pmas,Pmas,0.007187228,0.005140645,-0.002046583,"v,38",yes,pm,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,39,38,Spis,Spis,0.039091615,0.03909125,-3.65E-07,"v,41",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,40,44,Pmas,Pmas,0.008256902,0.011260401,0.003003498,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,41,42,Pmas,Pmas,0.026288186,0.02676526,0.000477074,,yes,pm,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,42,47,Pmas,Pmas,0.019225285,0.020221391,9.96E-04,pm,yes,pm,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,43,49,Pmas,Pmas,0.016221977,0.017099427,8.77E-04,"v,19",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,44,46,Pmas,Pmas,0.00470991,0.004619153,-9.08E-05,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,45,40,Pmas,Pmas,0.010206804,0.010547149,0.000340345,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,47,23,Pmas,Pmas,0.011467471,0.011418686,-4.88E-05,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,46,21,Pmas,Pmas,0.014516635,0.016492102,0.001975467,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,48,13,Pmas,Pmas,0.002348338,0.002158129,-0.000190209,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,49,6,Pmas,Pmas,0.01328709,0.011152982,-0.002134108,"v,5,,pm",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,50,33,Pmas,Pmas,0.013083947,0.015196011,0.002112064,,yes,b,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P2,21,34,Pmas,Pmas,0.02058574,0.018630574,-0.001955166,"v,32",yes,b,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,0,1,Spis,Spis,0.003257666,0.00325803,3.64E-07,,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,1,34,Spis,Spis,0.001976911,0.001977052,1.41E-07,,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,2,45,Pver,Pver,0.043288625,0.043295481,6.86E-06,pm?,no,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,3,50,Spis,Spis,0.010168792,0.010162205,-6.59E-06,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,4,57,Pmas,Pmas,0.004537612,0.005160224,0.000622613,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,6,51,Pmas,Pmas,0.009590091,0.009525038,-6.51E-05,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,5,53,Pmas,Pmas,0.011155308,0.011357099,0.000201791,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,7,47,Pmas,Pmas,0.009545117,0.01021512,0.000670003,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,8,48,Pmas,Pmas,0.006421627,0.007449104,0.001027477,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,9,49,Pmas,Pmas,0.019486071,0.021882949,0.002396878,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,10,9,Pmas,Pmas,0.003527337,0.003298729,-0.000228607,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,11,0,Spis,Spis,0.072557808,0.07256211,4.30E-06,"v,13",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,12,7,Spis,Spis,0.001149488,0.001149558,7.08E-08,,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,13,5,Pmas,Pmas,0.010201978,0.010900609,0.000698631,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,14,18,Pmas,Pmas,0.040125514,0.045106982,0.004981469,,yes,pm,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,15,23,Pmas,Pmas,0.003172609,0.001211878,-0.001960731,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,16,33,Pmas,Pmas,0.010393173,0.009520757,-8.72E-04,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,17,39,Pmas,Pmas,0.010388768,0.012221579,0.001832811,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,18,44,Spis,Spis,0.002624896,0.002625058,1.62E-07,"v,18",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,19,41,Pver,Pver,0.064554802,0.064559728,4.93E-06,"v,11",yes,d,yes,0
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,20,36,Pmas,Pmas,0.01323998,0.014148251,9.08E-04,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,21,37,Pmas,Pmas,0.006743232,0.008007944,0.001264712,"v,39",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,23,35,Pmas,Pmas,0.006596548,0.007467524,0.000870976,"v,40",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,24,26,Pmas,Pmas,0.013389944,0.016113001,0.002723058,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,25,54,Spis,Spis,0.073835377,0.073840752,5.38E-06,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,26,56,Pmas,Pmas,0.009989396,0.008534591,-0.001454805,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,27,59,Pmas,Pmas,0.004909955,0.005170645,0.00026069,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,28,62,Pmas,Pmas,0.008700273,0.009356742,0.000656469,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,29,61,Pmas,Pmas,0.00606657,0.007197297,0.001130727,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,30,63,Spis,Spis,0.002030163,0.002030206,4.27E-08,,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,31,60,Pmas,Pmas,0.006546126,0.005075698,-0.001470428,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,32,58,Pmas,Pmas,0.039928856,0.042189391,0.002260535,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,33,55,Spis,Spis,0.003889264,0.003889556,2.93E-07,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,34,52,Pmas,Pmas,0.004165735,0.004533875,0.000368141,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,35,46,Pmas,Pmas,0.047364167,0.051634511,0.004270344,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,36,31,Pdam,Pdam,0.180241858,0.210845918,0.03060406,pm,no,,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,37,30,Spis,Spis,0.016481466,0.019328602,0.002847136,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,38,32,Spis,Spis,0.002253482,0.003908954,0.001655472,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,39,42,Pmas,Pmas,0.009325464,0.008616304,-7.09E-04,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,40,27,Pmas,Pmas,0.018861765,0.01945579,5.94E-04,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,41,22,Pmas,Pmas,0.022036759,0.02376793,0.001731171,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,42,21,Pmas,Pmas,0.001627116,0.002163512,0.000536396,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,43,19,Pmas,Pmas,0.012784664,0.012988155,2.03E-04,pm,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,44,0,Pmas,Pmas,0.001118405,0,-0.001118405,pm,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,45,0,Pmas,Pmas,0.000799813,0,-0.000799813,,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,46,14,Pmas,Pmas,0.012612685,0.013978615,0.00136593,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,47,16,Pmas,Pmas,0.011080238,0.009287561,-0.001792677,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,48,12,Spis,Spis,0.03080268,0.03912918,0.008326499,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,49,0,Pmas,Pmas,0.00687293,0,-0.00687293,pm,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,50,10,Pmas,Pmas,0.015115496,0.017779191,0.002663695,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,51,6,Pmas,Pmas,0.008685742,0.010790204,0.002104461,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,52,3,Pmas,Pmas,0.020096396,0.023813311,0.003716916,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,53,2,Pmas,Pmas,0.007231469,0.021856183,0.014624714,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,54,2,Pmas,Pmas,0.051217033,0.021856183,-0.02936085,almost only dead tissue,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,55,25,Pmas,Pmas,0.016824526,0.019178047,0.002353522,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,56,28,Pmas,Pmas,0.007668877,0.007434815,-2.34E-04,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,57,29,Pmas,Pmas,0.004326561,0.00497139,0.000644828,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,58,43,Spis,Spis,0.001809896,0.001813178,3.28E-06,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,59,11,Pmas,Pmas,0.129569697,0.134774201,5.20E-03,"v,46",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,60,15,Pmas,Pmas,0.003964245,0.00426577,0.000301525,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P3,62,13,Pmas,Pmas,0.182929211,0.186050122,0.003120912,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,0,5,Pmas,Pmas,0.008612199,0.008742935,1.31E-04,"v,0,,pm",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,1,7,Pmas,Pmas,0.016895735,0.01911749,0.002221755,"v,1",yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,2,0,Pmas,Pmas,0.002479348,0,-0.002479348,,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,3,8,Pmas,Pmas,0.006330338,0.006870488,5.40E-04,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,4,9,Pmas,Pmas,0.006646258,0.007175841,5.30E-04,pm,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,5,0,Pmas,Pmas,0.003279525,0,-0.003279525,,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,6,15,Pver,Pver,0.018409794,0.018410943,1.15E-06,"v,9",yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,7,30,Pmas,Pmas,0.013212337,0.013842476,0.000630139,,yes,,yes,1
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,8,39,Pver,Pver,0.024669804,0.024647958,-2.18E-05,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,9,46,Spis,Spis,0.006864167,0.006864595,4.28E-07,,yes,m,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,10,48,Spis,Spis,0.015948679,0.015943145,-5.53E-06,,yes,bad,no,NA
OCLB,BA1,S,BA,OCLB_BA1_S,OCLB_BA1S_P4,11,44,Pmas,Pmas,0.018042895,0.017719344,-3.24E-04,"v,2,,pm",yes,bad,no,NA
